Production date,Q15a,Q15b,Q16,Q17,Q18,Q19,Q20,Q21,Q14b,Q14a,Q13,Q12,Q11b,Q11a,Q10,Q9,Q8b,Q8a,Q7,Q6,Q5,Q4b,Q4a,Q3,Q1,Q2,Q22,Q23
2013-10-01,15.705392,17.140484,18.551817,18.600374,19.053093,17.078026,16.419868,17.18077,17.464289,17.444544,17.909658,17.788116,18.245296,18.353264,18.644909,18.279053,17.044346,14.768399,14.424853,17.376684,16.045736,14.763322,13.009168,16.616196,16.264187,16.152374,17.18077,17.143003
2013-11-01,12.333505,13.672251,14.921537,14.96223,15.33041,13.697109,13.009736,13.804417,14.010146,13.990957,14.263206,14.194145,14.453917,14.479856,14.550766,14.245563,13.466763,11.807767,11.572004,13.695522,12.839033,11.8863125,10.437723,13.174744,13.019521,12.903471,13.804417,13.764973
2013-12-01,13.555637,15.312969,16.734291,16.776386,17.135138,15.253118,14.422813,15.382737,15.791507,15.7662,16.13412,16.04062,16.39232,16.440464,16.658333,16.345942,15.119829,12.832037,12.3220625,15.51741,14.2588215,12.537729,10.408582,14.740679,14.497656,14.336552,15.382737,15.335091
2014-01-01,11.71366,13.168599,14.519176,14.563167,15.014908,13.059452,12.399604,13.162461,13.533933,13.513315,13.896708,13.797705,14.170101,14.25665,14.446365,14.111553,13.112638,11.174076,10.574998,13.4241,12.384044,10.731989,8.426765,12.761325,12.577784,12.437703,13.162461,13.124597
2014-02-01,13.647203,14.802253,15.876097,15.911515,16.295156,14.771778,14.223401,14.857386,15.082832,15.066683,15.386854,15.303886,15.6159725,15.686268,15.8789625,15.621895,14.755939,12.974485,12.623286,14.998852,14.056404,12.938278,11.147012,14.435455,14.231828,14.128942,14.857386,14.825917
2014-03-01,12.633747,14.07045,15.375543,15.41949,16.150694,14.033573,13.38894,14.134208,14.391264,14.372289,14.770706,14.667155,15.05666,15.139494,15.337065,14.980477,13.840617,11.655845,11.124531,14.230868,13.07409,11.346337,9.2204895,13.5451,13.309107,13.176271,14.134208,14.097216
2014-04-01,14.301304,15.128166,16.07452,16.109291,16.586206,15.25078,14.762545,15.327,15.29575,15.284259,15.547281,15.478638,15.736841,15.779823,15.835709,15.534291,14.755218,13.249722,13.068014,15.072905,14.326112,13.636163,12.005636,14.711461,14.507208,14.458712,15.327,15.298982
2014-05-01,19.879356,20.051668,20.341835,20.34918,20.051613,20.168541,19.889614,20.212084,20.177305,20.171543,20.266956,20.24249,20.33452,20.403446,20.715115,20.865812,20.775429,19.564167,19.65792,20.589798,20.15345,20.351597,19.262945,20.357836,20.250895,20.238434,20.212084,20.196077
2014-06-01,24.666046,24.668884,24.318666,24.296919,23.317812,24.748217,24.636421,24.765669,24.805775,24.803356,24.59938,24.655706,24.44384,24.436043,24.921814,25.587025,25.99292,24.829231,24.923044,25.477377,25.281576,25.287445,24.73627,25.269497,25.343794,25.286903,24.765669,24.759254
2014-07-01,26.111603,25.003155,24.271332,24.248798,23.452993,25.224958,25.514591,25.179743,24.776012,24.78855,24.515793,24.586807,24.319689,24.290392,24.43478,24.909077,25.829567,26.115265,26.420753,25.219625,25.707218,27.12156,26.732424,25.58573,25.601114,25.727089,25.179743,25.196363
2014-08-01,28.148005,28.492378,28.228407,28.202684,27.057915,28.58401,28.253242,28.635647,28.804499,28.795212,28.71135,28.73677,28.641155,28.66501,29.249863,29.843813,29.768967,27.89645,27.773033,29.492765,28.898466,28.380785,26.725977,29.085064,29.063572,28.981236,28.635647,28.616665
2014-09-01,21.187588,22.240852,23.144747,23.168188,23.291084,22.18473,21.586735,22.278084,22.619751,22.601185,22.838364,22.778704,23.003117,23.060768,23.42166,23.408293,22.741037,20.757195,20.729519,22.739477,21.749987,21.249931,20.0728,22.157852,21.915064,21.831856,22.278084,22.243769
2014-10-01,16.726133,18.166817,19.511614,19.555035,19.997963,18.200737,17.447067,18.318392,18.539158,18.518185,18.839027,18.757193,19.065016,19.105047,19.19926,18.852161,17.823408,15.768533,15.548636,18.225653,17.211311,16.034523,14.364286,17.647217,17.457504,17.336004,18.318392,18.275143
2014-11-01,13.010321,14.4655285,15.7935705,15.837736,16.419846,14.510258,13.7904215,14.622632,14.804402,14.784702,15.144616,15.051771,15.401007,15.462032,15.574828,15.197111,14.198715,12.280407,11.943408,14.543641,13.524476,12.173127,10.606181,13.923607,13.740601,13.605606,14.622632,14.581325
2014-12-01,10.255658,11.753916,13.131157,13.176095,13.89898,11.635538,10.968928,11.739603,12.124684,12.103707,12.522271,12.413769,12.8219,12.917202,13.054591,12.635268,11.653312,9.821044,9.382934,11.962937,10.9451,9.460651,7.8283014,11.305092,11.135268,10.989589,11.739603,11.70135
2015-01-01,10.085289,11.563603,12.902339,12.946738,13.7782755,11.578339,10.8683405,11.6891775,11.9079275,11.887948,12.285622,12.1825485,12.570259,12.642434,12.718241,12.265286,11.146784,9.20186,8.703197,11.613007,10.580142,8.9077835,6.911519,10.994791,10.812161,10.675979,11.6891775,11.648435
2015-02-01,12.022509,12.972551,13.845497,13.874977,14.163792,13.066714,12.5648155,13.145066,13.185245,13.172652,13.369175,13.31898,13.507791,13.524632,13.513796,13.243838,12.5880375,11.177696,10.81633,12.904474,12.298468,11.156966,9.366027,12.564878,12.491049,12.401653,13.145066,13.116265
2015-03-01,11.57872,12.716312,13.961039,14.00561,14.70598,12.741569,12.154413,12.833231,12.962768,12.94685,13.335355,13.233674,13.616142,13.703456,13.825462,13.425973,12.493748,10.655712,10.33419,12.795049,11.821744,10.790447,8.884729,12.2637005,12.019219,11.936279,12.833231,12.799537
2015-04-01,11.80978,12.980669,14.207273,14.252952,14.89929,13.273378,12.573485,13.38264,13.184202,13.16972,13.489346,13.406071,13.719308,13.756798,13.78124,13.372223,12.354389,10.4811325,10.135949,12.801795,11.866751,10.626622,8.635823,12.323131,12.102952,12.01634,13.38264,13.342477
2015-05-01,16.720913,17.381838,18.017143,18.038149,17.996548,17.711966,17.175526,17.79571,17.54672,17.53724,17.64457,17.617867,17.718311,17.72521,17.828274,17.76446,17.33086,15.671217,15.540443,17.451927,16.867674,16.265976,14.454588,17.1661,17.072428,17.014408,17.79571,17.764925
2015-06-01,23.265652,22.814505,22.17072,22.143627,21.241892,23.180593,23.153809,23.184774,22.777483,22.782677,22.519281,22.589746,22.324701,22.27899,22.479881,22.981129,23.535604,22.92581,23.021973,23.155027,23.328867,23.678207,22.638338,23.261312,23.373316,23.383526,23.184774,23.183237
2015-07-01,28.761627,28.07855,26.9488,26.901556,25.29477,28.401686,28.557491,28.377363,28.006899,28.016031,27.562668,27.6839,27.227894,27.13381,27.489647,28.34813,29.213707,28.628265,28.821646,28.57538,28.854063,29.533781,28.588531,28.70038,28.85821,28.865784,28.377363,28.386303
2015-08-01,26.94686,26.449873,25.726658,25.696045,24.783754,26.771332,26.7919,26.768122,26.412275,26.418066,26.183775,26.246132,26.011576,26.001392,26.309118,26.872456,27.542587,26.850395,27.025545,27.003075,27.149105,27.640457,26.865284,27.049807,27.166307,27.166582,26.768122,26.7693
2015-09-01,22.754147,23.11456,23.277979,23.279305,22.575062,23.151066,22.943485,23.183472,23.248316,23.242668,23.164078,23.187065,23.100595,23.061321,23.21767,23.430868,23.39184,22.269917,22.221611,23.286379,23.002058,22.708744,21.532866,23.114227,23.111597,23.062704,23.183472,23.171558
2015-10-01,21.708862,21.888187,22.01752,22.01989,21.61122,22.24719,21.912899,22.299376,21.964445,21.961164,21.849255,21.88069,21.762445,21.7101,21.65926,21.754013,21.899513,21.135918,21.104902,21.858303,21.873064,21.744217,20.367683,21.890339,21.993427,21.963621,22.299376,22.280193
2015-11-01,14.069881,15.245283,16.321644,16.357517,16.73126,15.322457,14.715874,15.417151,15.518193,15.502328,15.773822,15.70406,15.966469,16.006393,16.042816,15.718454,14.90528,13.310759,12.918206,15.256991,14.495098,13.226922,11.332839,14.798741,14.691892,14.579359,15.417151,15.382342
2015-12-01,10.604913,12.118742,13.449389,13.490407,14.075272,11.984462,11.294186,12.092221,12.530729,12.508601,12.877375,12.782774,13.138613,13.208651,13.246244,12.809459,11.933912,10.190035,9.785496,12.261892,11.382132,9.940968,8.257567,11.685542,11.590205,11.439585,12.092221,12.052609
2016-01-01,8.22235,9.947493,11.4647045,11.514641,12.470491,9.926461,9.135602,10.049923,10.346293,10.3233385,10.759876,10.647008,11.071558,11.140107,11.144079,10.581173,9.331094,7.255681,6.701363,9.912835,8.822653,6.925156,4.6871653,9.249294,9.093774,8.928389,10.049923,10.0045395
2016-02-01,9.22526,10.693593,12.051804,12.097527,12.912904,10.704372,10.003085,10.813852,11.027753,11.0080385,11.423593,11.315567,11.721905,11.803528,11.887905,11.421342,10.345307,8.405321,7.870564,10.756685,9.719439,8.052412,5.9688163,10.130414,9.93993,9.805034,10.813852,10.773609
2016-03-01,12.496663,13.596879,14.591811,14.624276,14.906676,13.587214,13.059224,13.66964,13.864699,13.849304,14.174651,14.090064,14.408236,14.471705,14.633564,14.3394985,13.399826,11.471273,11.070092,13.709539,12.729898,11.549228,9.350252,13.1727495,12.935265,12.848428,13.66964,13.639341
2016-04-01,14.172743,15.08168,15.826647,15.84706,15.856164,15.26104,14.656639,15.355393,15.369456,15.355004,15.50918,15.471049,15.614479,15.63471,15.8099575,15.747581,15.195178,13.428886,13.125405,15.313753,14.598011,13.678483,11.576919,14.901802,14.782476,14.698531,15.355393,15.320709
2016-05-01,18.487057,18.76247,18.766317,18.75949,18.012627,18.99527,18.681408,19.044268,18.919268,18.913727,18.822355,18.848804,18.749325,18.71658,18.917854,19.188421,19.128464,17.940483,17.77011,19.04822,18.754757,18.306921,16.687973,18.882677,18.87945,18.837294,19.044268,19.026255
2016-06-01,20.9684,20.732414,20.520876,20.512129,19.912827,20.96136,20.889744,20.972542,20.716818,20.718655,20.574451,20.613306,20.467167,20.433083,20.58176,20.879833,21.211788,20.732044,20.83921,20.897846,20.904827,21.283377,20.755072,20.937435,20.920984,20.94719,20.972542,20.968431
2016-07-01,26.754963,25.456903,24.319355,24.281872,23.151789,25.982761,26.262257,25.93913,25.158888,25.176226,24.703772,24.827976,24.36079,24.258629,24.263624,24.870077,26.114988,26.65538,26.912693,25.483444,26.32643,27.610905,27.054873,26.036606,26.242558,26.352283,25.93913,25.95517
2016-08-01,26.938335,26.777988,26.294168,26.267563,25.037144,26.950598,26.841282,26.967663,26.890041,26.88882,26.685062,26.741003,26.53059,26.49555,26.98499,27.630466,27.969856,26.828957,26.862534,27.405071,27.1102,27.430492,26.335562,27.230236,27.125425,27.133165,26.967663,26.961388
2016-09-01,21.495129,22.276966,22.865715,22.880095,22.70966,22.249907,21.833,22.314991,22.543636,22.530968,22.724749,22.675323,22.86124,22.934946,23.29821,23.35457,22.898241,21.214602,20.899992,22.83305,22.065767,21.1679,19.547297,22.3307,22.189991,22.101452,22.314991,22.291067
2016-10-01,15.051888,16.50911,17.775803,17.815666,18.305338,16.571732,15.817923,16.68941,16.882957,16.862394,17.201107,17.114283,17.44087,17.499762,17.661077,17.350952,16.359188,14.274923,13.747416,16.684422,15.645197,14.015448,11.746795,16.04592,15.865316,15.727266,16.68941,16.64615
2016-11-01,12.840544,14.359957,15.64286,15.683309,16.048962,14.432775,13.665338,14.55258,14.736955,14.716132,15.024598,14.946099,15.241371,15.280647,15.439453,15.158309,14.089615,11.927591,11.362044,14.484133,13.409334,11.591676,9.32042,13.832167,13.656747,13.509898,14.55258,14.50854
2016-12-01,10.043072,11.64587,13.012387,13.053167,13.440305,11.569153,10.790128,11.690768,12.099034,12.075266,12.37014,12.296155,12.574451,12.610014,12.661659,12.322321,11.530235,9.813753,9.416832,11.791341,10.941063,9.497571,7.944795,11.208232,11.139861,10.976782,11.690768,11.646064
2017-01-01,10.550136,12.1937275,13.584751,13.628892,14.223546,12.187176,11.414349,12.307823,12.596129,12.57383,12.970598,12.868404,13.252804,13.325873,13.468475,13.070928,11.87108,9.664261,9.073753,12.354256,11.21287,9.270952,6.9647384,11.6459465,11.474658,11.309876,12.307823,12.263475
2017-02-01,9.663308,11.047906,12.454277,12.504054,13.336903,11.108388,10.41122,11.217224,11.339434,11.320977,11.7345295,11.626707,12.032281,12.11202,12.163165,11.671465,10.587444,8.742604,8.274772,11.0380335,10.038004,8.495223,6.605028,10.46186,10.260193,10.142781,11.217224,11.1772175
2017-03-01,12.627275,13.90749,15.058097,15.095193,15.228318,14.067029,13.340971,14.180375,14.22725,14.209238,14.413677,14.362801,14.5541725,14.5545,14.628094,14.405173,13.5177765,11.688519,11.261724,13.898749,13.050448,11.646536,9.532319,13.412372,13.279165,13.164663,14.180375,14.13871
2017-04-01,15.798887,16.561901,17.258717,17.280443,17.283983,16.98126,16.325912,17.083567,16.772108,16.760635,16.845024,16.825127,16.899979,16.884584,16.942417,16.865337,16.395771,14.806433,14.58502,16.570343,16.017288,15.241367,13.254007,16.292437,16.212214,16.147892,17.083567,17.04596
2017-05-01,17.424644,17.600754,17.838928,17.848042,17.710518,17.964254,17.64645,18.013868,17.63484,17.632254,17.623684,17.626728,17.615276,17.596767,17.640022,17.675163,17.584606,16.615355,16.559137,17.575466,17.346647,17.181969,15.812729,17.505537,17.456413,17.449387,18.013868,17.99563
2017-06-01,24.148714,23.985863,23.856411,23.851603,23.033314,24.281445,24.155678,24.301079,23.964104,23.96569,23.893963,23.913105,23.841105,23.851704,24.236986,24.637537,24.625685,23.39023,23.386063,24.405867,24.028978,24.145638,22.66985,24.2488,24.121916,24.137173,24.301079,24.293861
2017-07-01,25.20657,24.592106,24.037292,24.017496,23.077309,24.88213,24.961018,24.869814,24.480701,24.487934,24.229755,24.298239,24.04064,23.987082,24.161842,24.626871,25.18101,24.80811,24.966755,24.782965,24.975872,25.647034,24.832365,24.95603,24.977173,25.035467,24.869814,24.87434
2017-08-01,28.770473,28.943756,28.59347,28.567705,27.104322,28.995327,28.802895,29.025368,29.170528,29.16484,28.963936,29.020317,28.808249,28.789333,29.26981,29.923048,29.996204,28.314259,28.342157,29.772987,29.425634,29.202822,27.479181,29.517609,29.593916,29.51921,29.025368,29.014324
2017-09-01,20.892054,21.887001,22.749771,22.774927,22.732445,22.037308,21.409327,22.135344,22.186384,22.170927,22.346664,22.302921,22.467455,22.498219,22.702183,22.638468,22.023912,20.233957,20.047356,22.168463,21.4093,20.591255,18.847406,21.709606,21.592113,21.49518,22.135344,22.099306
2017-10-01,19.945911,20.529127,20.907528,20.917288,20.60112,20.809162,20.371616,20.877468,20.688961,20.681135,20.703342,20.699419,20.714182,20.698288,20.783564,20.813961,20.482147,19.088604,18.7994,20.618952,20.214777,19.355656,17.310604,20.385576,20.384022,20.310907,20.877468,20.85236
2017-11-01,10.912747,12.489992,13.994363,14.046564,14.805177,12.622794,11.809938,12.749689,12.82521,12.80464,13.223271,13.114639,13.523258,13.592906,13.594832,13.054377,11.877677,9.841273,9.384457,12.427767,11.38911,9.642728,7.7064805,11.8188095,11.660626,11.513835,12.749689,12.703043
2017-12-01,10.867985,12.481123,13.876316,13.921254,14.681824,12.504081,11.727026,12.625387,12.869843,12.848025,13.240145,13.139088,13.519211,13.590018,13.697144,13.277605,12.159095,10.155154,9.600173,12.601482,11.537467,9.67425,7.7126327,11.926675,11.771052,11.609949,12.625387,12.580796
2018-01-01,13.542143,14.816624,15.912768,15.947603,16.50702,14.797138,14.198148,14.890648,15.132583,15.11502,15.45154,15.364495,15.691912,15.762859,15.949062,15.665345,14.708143,12.853485,12.353548,15.018115,14.028819,12.532018,10.5540285,14.412782,14.221797,14.100433,14.890648,14.856275
2018-02-01,12.906064,14.036713,15.017752,15.048854,15.41028,14.0348215,13.48738,14.120283,14.321176,14.30533,14.571031,14.502845,14.759327,14.793899,14.855103,14.553877,13.664271,12.0907545,11.724471,14.056196,13.246665,12.027633,10.280957,13.595056,13.446176,13.347178,14.120283,14.088868
2018-03-01,14.385689,15.2188835,16.094296,16.124844,16.473318,15.400082,14.867583,15.4832115,15.410127,15.398232,15.6001835,15.548316,15.743413,15.76313,15.799773,15.558312,14.859966,13.457184,13.197675,15.163958,14.507552,13.752349,11.854284,14.834541,14.681296,14.624266,15.4832115,15.452654
2018-04-01,13.08606,14.088453,15.148573,15.185927,15.690659,14.221454,13.638308,14.3124895,14.311969,14.29783,14.586279,14.511419,14.793004,14.838766,14.935257,14.632281,13.759959,11.990002,11.715569,14.084765,13.208131,12.227171,10.413033,13.638084,13.413011,13.3460245,14.3124895,14.279026
2018-05-01,21.567154,21.512905,21.465435,21.45867,20.854715,21.681274,21.476727,21.713205,21.616936,21.613783,21.546906,21.566017,21.494133,21.498066,21.712292,21.97984,22.17354,21.351463,21.314615,21.913376,21.789442,21.951279,20.521212,21.858488,21.83266,21.840893,21.713205,21.701466
2018-06-01,25.317244,24.832058,24.135015,24.104786,23.01188,25.127346,25.138409,25.125618,24.812077,24.816929,24.53193,24.608383,24.320812,24.268188,24.52428,25.094364,25.664783,25.141382,25.160542,25.229036,25.387318,25.769346,24.557365,25.320862,25.396969,25.417501,25.125618,25.126251
2018-07-01,25.634752,24.64921,23.764524,23.730875,22.712378,24.697521,25.026318,24.646193,24.51817,24.528296,24.257545,24.32867,24.061138,24.05539,24.324547,24.910305,25.908703,26.034958,26.341839,25.17661,25.598871,26.819935,26.804104,25.430265,25.503551,25.585886,24.646193,24.66506
2018-08-01,27.104126,26.507809,25.79565,25.763876,24.627916,26.543259,26.695967,26.51942,26.507324,26.511724,26.228554,26.304632,26.01847,25.97633,26.194027,26.741196,27.553087,27.325253,27.563574,26.95896,27.27694,28.141844,27.630625,27.128372,27.227587,27.266998,26.51942,26.528183
2018-09-01,21.979834,22.740108,23.52055,23.54606,23.51319,23.091524,22.458593,23.190332,22.949186,22.937323,23.06252,23.031591,23.147934,23.154915,23.28894,23.225227,22.798088,21.297276,21.273554,22.84479,22.239784,21.87552,20.555922,22.512838,22.377832,22.320942,23.190332,23.154013
2018-10-01,16.520308,17.879963,19.149017,19.191391,19.615234,17.959192,17.253141,18.069414,18.199959,18.181255,18.516697,18.43026,18.755398,18.81127,18.94971,18.622337,17.705734,15.7182865,15.407571,17.972698,16.967133,15.715737,14.085543,17.375608,17.174006,17.053905,18.069414,18.028898
2018-11-01,11.682419,13.297769,14.797995,14.847369,15.589799,13.269723,12.492096,13.391119,13.692161,13.669442,14.046473,13.9497795,14.313488,14.356382,14.37611,13.894244,12.779762,10.90464,10.486281,13.240054,12.213371,10.735184,8.875013,12.629251,12.436432,12.299963,13.391119,13.346496
2018-12-01,10.9990635,12.608632,14.044223,14.089893,14.840674,12.4500885,11.7482605,12.559651,13.021344,12.998455,13.445007,13.329389,13.764287,13.856577,13.966251,13.485054,12.397133,10.561726,10.133063,12.772561,11.696403,10.179271,8.652845,12.087385,11.895336,11.745485,12.559651,12.519377
2019-01-01,10.633808,12.355908,13.8733225,13.923367,14.753924,12.365858,11.558376,12.491915,12.7525,12.729616,13.168232,13.054778,13.481536,13.559517,13.689878,13.225282,11.94081,9.763581,9.191878,12.4490185,11.241317,9.308574,7.228386,11.706316,11.494939,11.330542,12.491915,12.445578
